"paper_id","paper_name","finish","line","composition","grams","notes","currency","price_clp","price_display","roll_width_cm","measure_label","requested_width_cm","requested_length_cm","billed_width_cm","billed_length_cm","is_alias_size"
"hahnemuhle_photo_luster_260","Hahnemühle Photo Luster 260grs","semi brillante (luster)","Studio/Photo","alfa-celulosa","260","tipo fotográfico, textura perlada suave","CLP","84990","84.990","110","110x125cm","110","125","110","125","False"
"canson_photogloss_premium_rc_270","Canson Photogloss Premium RC 270grs","brillante (glossy)","Studio/Photo","RC","270","acabado brillante","CLP","93990","93.990","110","110x125cm","110","125","110","125","False"
"canson_edition_etching_rag_310","Canson Edition Etching Rag 310grs","mate grano fino","Museo","100% algodón","310","textura de grano fino","CLP","123490","123.490","110","110x125cm","110","125","110","125","False"
"felix_schoeller_baryta_310","Felix Schoeller Baryta 310grs","baritado (baryta)","Museo","algodón (según proveedor)","310","evoca fotografía de cuarto oscuro; negros profundos","CLP","106990","106.990","110","110x125cm","110","125","110","125","False"
"felix_schoeller_smooth_200","Felix Schoeller Smooth 200grs","mate","Studio/Photo","alfa-celulosa","200","acabado liso y opaco","CLP","79490","79.490","110","110x130cm","110","130","110","130","False"
"felix_schoeller_satin_240","Felix Schoeller Satin 240grs","semi brillante satinado","Studio/Photo","alfa-celulosa","240","semi brillo que refleja menos que fotográfico","CLP","81490","81.490","110","110x130cm","110","130","110","130","False"
"hahnemuhle_photo_luster_260","Hahnemühle Photo Luster 260grs","semi brillante (luster)","Studio/Photo","alfa-celulosa","260","tipo fotográfico, textura perlada suave","CLP","88490","88.490","110","110x130cm","110","130","110","130","False"
"canson_photogloss_premium_rc_270","Canson Photogloss Premium RC 270grs","brillante (glossy)","Studio/Photo","RC","270","acabado brillante","CLP","97490","97.490","110","110x130cm","110","130","110","130","False"
"canson_edition_etching_rag_310","Canson Edition Etching Rag 310grs","mate grano fino","Museo","100% algodón","310","textura de grano fino","CLP","128490","128.490","110","110x130cm","110","130","110","130","False"
"felix_schoeller_baryta_310","Felix Schoeller Baryta 310grs","baritado (baryta)","Museo","algodón (según proveedor)","310","evoca fotografía de cuarto oscuro; negros profundos","CLP","110990","110.990","110","110x130cm","110","130","110","130","False"
"felix_schoeller_smooth_200","Felix Schoeller Smooth 200grs","mate","Studio/Photo","alfa-celulosa","200","acabado liso y opaco","CLP","81990","81.990","110","110x135cm","110","135","110","135","False"
"felix_schoeller_satin_240","Felix Schoeller Satin 240grs","semi brillante satinado","Studio/Photo","alfa-celulosa","240","semi brillo que refleja menos que fotográfico","CLP","84490","84.490","110","110x135cm","110","135","110","135","False"
"hahnemuhle_photo_luster_260","Hahnemühle Photo Luster 260grs","semi brillante (luster)","Studio/Photo","alfa-celulosa","260","tipo fotográfico, textura perlada suave","CLP","91490","91.490","110","110x135cm","110","135","110","135","False"
"canson_photogloss_premium_rc_270","Canson Photogloss Premium RC 270grs","brillante (glossy)","Studio/Photo","RC","270","acabado brillante","CLP","100990","100.990","110","110x135cm","110","135","110","135","False"
"canson_edition_etching_rag_310","Canson Edition Etching Rag 310grs","mate grano fino","Museo","100% algodón","310","textura de grano fino","CLP","132990","132.990","110","110x135cm","110","135","110","135","False"
"felix_schoeller_baryta_310","Felix Schoeller Baryta 310grs","baritado (baryta)","Museo","algodón (según proveedor)","310","evoca fotografía de cuarto oscuro; negros profundos","CLP","114990","114.990","110","110x135cm","110","135","110","135","False"
"felix_schoeller_smooth_200","Felix Schoeller Smooth 200grs","mate","Studio/Photo","alfa-celulosa","200","acabado liso y opaco","CLP","84990","84.990","110","110x140cm","110","140","110","140","False"
"felix_schoeller_satin_240","Felix Schoeller Satin 240grs","semi brillante satinado","Studio/Photo","alfa-celulosa","240","semi brillo que refleja menos que fotográfico","CLP","87490","87.490","110","110x140cm","110","140","110","140","False"
"hahnemuhle_photo_luster_260","Hahnemühle Photo Luster 260grs","semi brillante (luster)","Studio/Photo","alfa-celulosa","260","tipo fotográfico, textura perlada suave","CLP","94990","94.990","110","110x140cm","110","140","110","140","False"
"canson_photogloss_premium_rc_270","Canson Photogloss Premium RC 270grs","brillante (glossy)","Studio/Photo","RC","270","acabado brillante","CLP","104990","104.990","110","110x140cm","110","140","110","140","False"
"canson_edition_etching_rag_310","Canson Edition Etching Rag 310grs","mate grano fino","Museo","100% algodón","310","textura de grano fino","CLP","137990","137.990","110","110x140cm","110","140","110","140","False"
"felix_schoeller_baryta_310","Felix Schoeller Baryta 310grs","baritado (baryta)","Museo","algodón (según proveedor)","310","evoca fotografía de cuarto oscuro; negros profundos","CLP","119490","119.490","110","110x140cm","110","140","110","140","False"
"felix_schoeller_smooth_200","Felix Schoeller Smooth 200grs","mate","Studio/Photo","alfa-celulosa","200","acabado liso y opaco","CLP","87990","87.990","110","110x145cm","110","145","110","145","False"
"felix_schoeller_satin_240","Felix Schoeller Satin 240grs","semi brillante satinado","Studio/Photo","alfa-celulosa","240","semi brillo que refleja menos que fotográfico","CLP","90490","90.490","110","110x145cm","110","145","110","145","False"
"hahnemuhle_photo_luster_260","Hahnemühle Photo Luster 260grs","semi brillante (luster)","Studio/Photo","alfa-celulosa","260","tipo fotográfico, textura perlada suave","CLP","97990","97.990","110","110x145cm","110","145","110","145","False"
"canson_photogloss_premium_rc_270","Canson Photogloss Premium RC 270grs","brillante (glossy)","Studio/Photo","RC","270","acabado brillante","CLP","108490","108.490","110","110x145cm","110","145","110","145","False"
"canson_edition_etching_rag_310","Canson Edition Etching Rag 310grs","mate grano fino","Museo","100% algodón","310","textura de grano fino","CLP","142490","142.490","110","110x145cm","110","145","110","145","False"
"felix_schoeller_baryta_310","Felix Schoeller Baryta 310grs","baritado (baryta)","Museo","algodón (según proveedor)","310","evoca fotografía de cuarto oscuro; negros profundos","CLP","123490","123.490","110","110x145cm","110","145","110","145","False"
"felix_schoeller_smooth_200","Felix Schoeller Smooth 200grs","mate","Studio/Photo","alfa-celulosa","200","acabado liso y opaco","CLP","90990","90.990","110","110x150cm","110","150","110","150","False"
"felix_schoeller_satin_240","Felix Schoeller Satin 240grs","semi brillante satinado","Studio/Photo","alfa-celulosa","240","semi brillo que refleja menos que fotográfico","CLP","93490","93.490","110","110x150cm","110","150","110","150","False"
"hahnemuhle_photo_luster_260","Hahnemühle Photo Luster 260grs","semi brillante (luster)","Studio/Photo","alfa-celulosa","260","tipo fotográfico, textura perlada suave","CLP","101490","101.490","110","110x150cm","110","150","110","150","False"
"canson_photogloss_premium_rc_270","Canson Photogloss Premium RC 270grs","brillante (glossy)","Studio/Photo","RC","270","acabado brillante","CLP","111990","111.990","110","110x150cm","110","150","110","150","False"
"canson_edition_etching_rag_310","Canson Edition Etching Rag 310grs","mate grano fino","Museo","100% algodón","310","textura de grano fino","CLP","147490","147.490","110","110x150cm","110","150","110","150","False"
"felix_schoeller_baryta_310","Felix Schoeller Baryta 310grs","baritado (baryta)","Museo","algodón (según proveedor)","310","evoca fotografía de cuarto oscuro; negros profundos","CLP","127490","127.490","110","110x150cm","110","150","110","150","False"
"felix_schoeller_smooth_200","Felix Schoeller Smooth 200grs","mate","Studio/Photo","alfa-celulosa","200","acabado liso y opaco","CLP","93990","93.990","110","110x155cm","110","155","110","155","False"
"felix_schoeller_satin_240","Felix Schoeller Satin 240grs","semi brillante satinado","Studio/Photo","alfa-celulosa","240","semi brillo que refleja menos que fotográfico","CLP","96490","96.490","110","110x155cm","110","155","110","155","False"
"hahnemuhle_photo_luster_260","Hahnemühle Photo Luster 260grs","semi brillante (luster)","Studio/Photo","alfa-celulosa","260","tipo fotográfico, textura perlada suave","CLP","104490","104.490","110","110x155cm","110","155","110","155","False"
"canson_photogloss_premium_rc_270","Canson Photogloss Premium RC 270grs","brillante (glossy)","Studio/Photo","RC","270","acabado brillante","CLP","115490","115.490","110","110x155cm","110","155","110","155","False"
"canson_edition_etching_rag_310","Canson Edition Etching Rag 310grs","mate grano fino","Museo","100% algodón","310","textura de grano fino","CLP","151990","151.990","110","110x155cm","110","155","110","155","False"
"felix_schoeller_baryta_310","Felix Schoeller Baryta 310grs","baritado (baryta)","Museo","algodón (según proveedor)","310","evoca fotografía de cuarto oscuro; negros profundos","CLP","131490","131.490","110","110x155cm","110","155","110","155","False"
"felix_schoeller_smooth_200","Felix Schoeller Smooth 200grs","mate","Studio/Photo","alfa-celulosa","200","acabado liso y opaco","CLP","96990","96.990","110","110x160cm","110","160","110","160","False"
"felix_schoeller_satin_240","Felix Schoeller Satin 240grs","semi brillante satinado","Studio/Photo","alfa-celulosa","240","semi brillo que refleja menos que fotográfico","CLP","99490","99.490","110","110x160cm","110","160","110","160","False"
"hahnemuhle_photo_luster_260","Hahnemühle Photo Luster 260grs","semi brillante (luster)","Studio/Photo","alfa-celulosa","260","tipo fotográfico, textura perlada suave","CLP","107990","107.990","110","110x160cm","110","160","110","160","False"
"canson_photogloss_premium_rc_270","Canson Photogloss Premium RC 270grs","brillante (glossy)","Studio/Photo","RC","270","acabado brillante","CLP","119490","119.490","110","110x160cm","110","160","110","160","False"
"canson_edition_etching_rag_310","Canson Edition Etching Rag 310grs","mate grano fino","Museo","100% algodón","310","textura de grano fino","CLP","156990","156.990","110","110x160cm","110","160","110","160","False"
"felix_schoeller_baryta_310","Felix Schoeller Baryta 310grs","baritado (baryta)","Museo","algodón (según proveedor)","310","evoca fotografía de cuarto oscuro; negros profundos","CLP","135990","135.990","110","110x160cm","110","160","110","160","False"
"felix_schoeller_smooth_200","Felix Schoeller Smooth 200grs","mate","Studio/Photo","alfa-celulosa","200","acabado liso y opaco","CLP","99990","99.990","110","110x165cm","110","165","110","165","False"
"felix_schoeller_satin_240","Felix Schoeller Satin 240grs","semi brillante satinado","Studio/Photo","alfa-celulosa","240","semi brillo que refleja menos que fotográfico","CLP","102490","102.490","110","110x165cm","110","165","110","165","False"
"hahnemuhle_photo_luster_260","Hahnemühle Photo Luster 260grs","semi brillante (luster)","Studio/Photo","alfa-celulosa","260","tipo fotográfico, textura perlada suave","CLP","110990","110.990","110","110x165cm","110","165","110","165","False"
"canson_photogloss_premium_rc_270","Canson Photogloss Premium RC 270grs","brillante (glossy)","Studio/Photo","RC","270","acabado brillante","CLP","122990","122.990","110","110x165cm","110","165","110","165","False"
"canson_edition_etching_rag_310","Canson Edition Etching Rag 310grs","mate grano fino","Museo","100% algodón","310","textura de grano fino","CLP","161490","161.490","110","110x165cm","110","165","110","165","False"
"felix_schoeller_baryta_310","Felix Schoeller Baryta 310grs","baritado (baryta)","Museo","algodón (según proveedor)","310","evoca fotografía de cuarto oscuro; negros profundos","CLP","139990","139.990","110","110x165cm","110","165","110","165","False"
